"Genes","ProtDesc","logFC","Diff_Abund","negLog10_sca_adjPval","sca.t","sca.P.Value","AveExpr","count","sca.adj.pval","P.Value","adj.P.Val"
"NOSIP","Nitric oxide synthase-interacting protein",-0.77,"Up in X3",4.583,-10.6687040910452,6.27463212464266e-07,16.92,8,2.61457734376835e-05,1.70571735186912e-06,8.38308957601356e-05
"TRIM26","Tripartite motif-containing protein 26",-0.79,"Up in X3",4.575,-10.641614316189,6.42961058835309e-07,16.59,6,2.66041998960037e-05,9.47701342913992e-07,5.95515855033453e-05
"AP1G1","AP-1 complex subunit gamma-1",-0.38,"Up in X3",4.571,-10.6248074770256,6.52785188970697e-07,20.06,16,2.68231247440251e-05,1.06321952754442e-05,0.000238092985456268
"SGTA","Small glutamine-rich tetratricopeptide repeat-containing protein alpha",-0.71,"Up in X3",4.562,-10.5940878071284,6.71166607072013e-07,19.57,11,2.73882263037593e-05,2.71940886622794e-06,0.000103198432961317
"UROD","Uroporphyrinogen decarboxylase",-1.13,"Up in X3",4.559,-10.5787646835349,6.80545242984078e-07,19.68,8,2.75807274160054e-05,1.94170439674277e-06,8.68053457078564e-05
"SMARCA1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5;Probable global transcription activator SNF2L1",-0.36,"Non-significant",4.555,-10.558939225143,6.92891771425629e-07,18.71,13,2.78900721872479e-05,9.10521738523246e-06,0.000217240206727502
"SDAD1","Protein SDA1 homolog",-0.89,"Up in X3",4.554,-10.5468149568933,7.00562255486873e-07,17.33,8,2.79062957454182e-05,1.93825552622966e-06,8.68053457078564e-05
"SHMT1","Serine hydroxymethyltransferase, cytosolic",-0.75,"Up in X3",4.554,-10.5434187606129,7.0272740680536e-07,18.36,14,2.79062957454182e-05,3.24370926014731e-06,0.000113568211196992
"ZNF638","Zinc finger protein 638",-0.43,"Up in X3",4.538,-10.4951085006245,7.34327668007381e-07,18.44,25,2.89667787439978e-05,1.20333291164214e-05,0.000254419928529319
"HEATR1","HEAT repeat-containing protein 1",-0.47,"Up in X3",4.534,-10.4779226603104,7.45939216154333e-07,19.28,43,2.92299492846701e-05,1.11587719567726e-05,0.000240972458643151
"EIF3A","Eukaryotic translation initiation factor 3 subunit A",-0.5,"Up in X3",4.53,-10.4533955561591,7.62858230741841e-07,19.94,48,2.95236635789133e-05,1.01925053789444e-05,0.000233631317559694
"MPHOSPH10","U3 small nucleolar ribonucleoprotein protein MPP10",-0.58,"Up in X3",4.53,-10.4525999653278,7.63413981337457e-07,18.24,10,2.95236635789133e-05,3.04322540128901e-06,0.000111152868514982
"FOCAD","Focadhesin",-0.9,"Up in X3",4.528,-10.4400933266375,7.7220847817175e-07,16.62,8,2.96698543204042e-05,2.12689027785414e-06,9.3220813141207e-05
"KIF22","Kinesin-like protein KIF22",-2.39,"Up in X3",4.525,-10.4250985876939,7.82898137125191e-07,14.75,6,2.98865050152888e-05,2.1596644640682e-06,9.39612840727318e-05
"TXNL1","Thioredoxin-like protein 1",-0.6,"Up in X3",4.516,-10.3963701457467,8.03830912939325e-07,20.13,11,3.04888943068076e-05,3.55816415819821e-06,0.000119480659924713
"DDX27","Probable ATP-dependent RNA helicase DDX27",-0.44,"Up in X3",4.51,-10.3735503203052,8.20892390841385e-07,19.89,26,3.09377087682069e-05,1.22240239277056e-05,0.000254419928529319
"RPL23","60S ribosomal protein L23",-0.8,"Up in X3",4.502,-10.3468440094702,8.41361547246056e-07,21.97,11,3.15084574370564e-05,3.11605752571522e-06,0.000111861854288062
"CFB","Complement factor B",0.8,"Up in X5",4.491,10.3132527974147,8.6789969545384e-07,19.38,17,3.22978773459143e-05,4.00665826099233e-06,0.000128597637684167
"AP3M1","AP-3 complex subunit mu-1",-0.44,"Up in X3",4.489,-10.3026343874251,8.76476912191215e-07,17.85,11,3.24132118089714e-05,5.22976458880726e-06,0.000148771716692176
"CYBA","Cytochrome b-245 light chain",-0.83,"Up in X3",4.488,-10.2928330643485,8.84475986820483e-07,19.72,4,3.25058659255702e-05,2.64924758441131e-07,3.52549441705331e-05
"EIF4G2","Eukaryotic translation initiation factor 4 gamma 2",-0.42,"Up in X3",4.488,-10.2788154718729,8.96054356156493e-07,18.91,22,3.25291351905204e-05,1.31546045182464e-05,0.000262958766670487
"PARP1","Poly [ADP-ribose] polymerase 1",-0.26,"Non-significant",4.488,-10.278755455619,8.96104281908877e-07,21.44,45,3.25291351905204e-05,0.000118170876727166,0.00101189157394304
"STAM","Signal transducing adapter molecule 2;Signal transducing adapter molecule 1",-1.22,"Up in X3",4.487,-10.2632042337173,9.0914342138347e-07,16.43,4,3.26024340868242e-05,1.08169624888485e-06,6.27458522451007e-05
"TACC1","Transforming acidic coiled-coil-containing protein 1",-1.28,"Up in X3",4.487,-10.2678300921129,9.0524337497562e-07,17.44,8,3.26024340868242e-05,2.55481153544228e-06,0.000100503345852871
"CPT1A","Carnitine O-palmitoyltransferase 1, liver isoform",0.8,"Up in X5",4.485,10.2451212688576,9.24565385123521e-07,20.91,19,3.27584034956639e-05,4.37539163675936e-06,0.0001314172198716
"TRIM28","Transcription intermediary factor 1-beta",-0.37,"Non-significant",4.485,-10.249967065068,9.20404958394659e-07,22.14,19,3.27584034956639e-05,1.72061255398397e-05,0.00032076923723879
"AATF","Protein AATF",-0.63,"Up in X3",4.478,-10.2226249482036,9.44149636901117e-07,18.03,11,3.32531750091899e-05,3.92546091882649e-06,0.00012832570307567
"CKAP5","Cytoskeleton-associated protein 5",-0.61,"Up in X3",4.476,-10.2113784114199,9.54109113298998e-07,18.38,37,3.3405110197575e-05,7.45403017270148e-06,0.000188650301338132
"GCLM","Glutamate--cysteine ligase regulatory subunit",-0.87,"Up in X3",4.476,-10.204019669043,9.60687521587702e-07,17.52,7,3.34375768543202e-05,2.19274125768013e-06,9.40769105111877e-05
"BAG2","BAG family molecular chaperone regulator 2",-0.52,"Up in X3",4.473,-10.1909014800275,9.72537308930474e-07,20.2,12,3.36520658300679e-05,5.29071314398291e-06,0.000149072141299747
"ALDH16A1","Aldehyde dehydrogenase family 16 member A1",-0.52,"Up in X3",4.469,-10.1391931280295,1.02081793299661e-06,18.53,15,3.39335938738255e-05,6.9809655498142e-06,0.00018116830332566
"CARS2","Probable cysteine--tRNA ligase, mitochondrial",0.41,"Up in X5",4.469,10.1493239543476,1.01115715669405e-06,20.67,17,3.39335938738255e-05,1.24199996806178e-05,0.000254419928529319
"EXOSC10","Exosome component 10",-0.47,"Up in X3",4.469,-10.1492790210058,1.01119978508249e-06,18.66,22,3.39335938738255e-05,1.10589715998151e-05,0.0002405732902798
"GEMIN5","Gem-associated protein 5",-0.95,"Up in X3",4.469,-10.1750904924854,9.87031205297262e-07,16.97,27,3.39335938738255e-05,4.26670730252643e-06,0.000129798228378897
"PSMD2","26S proteasome non-ATPase regulatory subunit 2",-0.32,"Non-significant",4.469,-10.1408665682677,1.0192152410501e-06,21.18,38,3.39335938738255e-05,4.48247844250064e-05,0.000537988335583698
"PSMD4","26S proteasome non-ATPase regulatory subunit 4",-0.43,"Up in X3",4.469,-10.1406803215281,1.01939347841878e-06,19.3,11,3.39335938738255e-05,6.00915827149492e-06,0.000164611988390905
"SRP14","Signal recognition particle 14 kDa protein",-0.5,"Up in X3",4.469,-10.1486825205744,1.01176587193655e-06,21.22,7,3.39335938738255e-05,1.36206333447245e-06,7.2080054367315e-05
"RCC2","Protein RCC2",-0.93,"Up in X3",4.465,-10.1218235069426,1.03761602031839e-06,18.86,19,3.42992960459437e-05,4.25001042871153e-06,0.000129798228378897
"ACSF3","Malonate--CoA ligase ACSF3, mitochondrial",0.61,"Up in X5",4.459,10.1024336105378,1.05672372663524e-06,19.67,12,3.47368571694486e-05,4.8491822120626e-06,0.000139977328968972
"STIP1","Stress-induced-phosphoprotein 1",-0.52,"Up in X3",4.455,-10.0860949423737,1.07312177790515e-06,21.92,24,3.50810030931754e-05,9.69643868028353e-06,0.000225881211304085
"CHD4","Chromodomain-helicase-DNA-binding protein 4",-0.45,"Up in X3",4.453,-10.0746320998951,1.08479135485305e-06,19.02,29,3.52341636120169e-05,1.4393117005906e-05,0.000285785480952839
"COL6A1","Collagen alpha-1(VI) chain",1.2,"Up in X5",4.453,10.0698344771854,1.08971640037166e-06,17.22,11,3.52341636120169e-05,3.45821880831861e-06,0.000119480659924713
"ACOT13","Acyl-coenzyme A thioesterase 13",1.05,"Up in X5",4.45,10.0492225177493,1.11115413739977e-06,20.13,4,3.54782601443209e-05,9.5692524383508e-07,5.95515855033453e-05
"EMILIN1","EMILIN-1",0.97,"Up in X5",4.45,10.0471439016438,1.11334134995178e-06,17.03,29,3.54782601443209e-05,4.67608196619558e-06,0.000137653616885469
"LAD1","Ladinin-1",-0.98,"Up in X3",4.45,-10.0453300965538,1.1152537412276e-06,18.4,14,3.54782601443209e-05,4.06190779623737e-06,0.000128597637684167
"DDX56","Probable ATP-dependent RNA helicase DDX56",-0.42,"Up in X3",4.447,-10.0327535334377,1.12861252460519e-06,18.31,14,3.57112315940583e-05,1.01866877777539e-05,0.000233631317559694
"EXOSC1","Exosome complex component CSL4",-0.85,"Up in X3",4.445,-10.0149992470522,1.14776809645654e-06,17.31,4,3.59330361202822e-05,4.50617194216779e-07,4.40617259847959e-05
"MVP","Major vault protein",-0.93,"Up in X3",4.445,-10.0159373134613,1.14674719546358e-06,17.46,24,3.59330361202822e-05,4.83586922999271e-06,0.000139977328968972
"CLTC","Clathrin heavy chain 2;Clathrin heavy chain 1",-0.37,"Non-significant",4.435,-9.98217752201468,1.18411767925205e-06,21.35,72,3.67517996940586e-05,3.17794528872999e-05,0.000447996886091463
"PRMT1","Protein arginine N-methyltransferase 1",-0.53,"Up in X3",4.435,-9.98020354879976,1.1863433735956e-06,20.2,19,3.67517996940586e-05,8.84421198029187e-06,0.000213895726234808
"CPLX2","Complexin-2",-2.4,"Up in X3",4.432,-9.96916362233185,1.19887525362388e-06,17.3,3,3.69465878942318e-05,2.38895846985182e-06,0.00010025154089442
"CP","Ceruloplasmin",1.32,"Up in X5",4.429,9.95164969432852,1.2190522709123e-06,16.29,8,3.72009124214841e-05,3.3725081420471e-06,0.000117383121626427
"RACK1","Receptor of activated protein C kinase 1",-0.64,"Up in X3",4.429,-9.95109092891726,1.21970204660604e-06,22.57,24,3.72009124214841e-05,7.46056625200659e-06,0.000188650301338132
"RBPMS","RNA-binding protein with multiple splicing",-1.04,"Up in X3",4.428,-9.94293729827932,1.22922667450989e-06,17.12,5,3.72991499132054e-05,1.86084557802385e-06,8.53536688772644e-05
"SUPT6H","Transcription elongation factor SPT6",-0.37,"Non-significant",4.423,-9.92548716777345,1.24988378356628e-06,18.48,24,3.77324609559269e-05,2.40075349036755e-05,0.000382891062062124
"ARHGAP31","Rho GTPase-activating protein 31",3.16,"Up in X5",4.423,9.91928082788682,1.25732144311092e-06,17.34,1,3.77643196897834e-05,2.10622617715359e-06,9.30040320165509e-05
"NASP","Nuclear autoantigenic sperm protein",-1,"Up in X3",4.42,-9.90581050422045,1.27363030198014e-06,20.15,21,3.80609621051338e-05,4.94056370348916e-06,0.000141223746055775
"RPL7A","60S ribosomal protein L7a",-0.32,"Non-significant",4.409,-9.87623824301505,1.31024652880669e-06,22.33,24,3.89584357334129e-05,4.29429923984373e-05,0.000523904507260935
"NPM1","Nucleophosmin",-0.54,"Up in X3",4.403,-9.84950827262195,1.34432938063923e-06,22.66,13,3.95741141554345e-05,7.20329258306748e-06,0.000186121756393058
"SF3B2","Splicing factor 3B subunit 2",-0.31,"Non-significant",4.403,-9.8516657745339,1.34154295098004e-06,21.12,20,3.95741141554345e-05,4.10881000729067e-05,0.00051290778086791
"CYP3A4","Cytochrome P450 3A4;Cytochrome P450 3A4;Cytochrome P450 3A5",2.47,"Up in X5",4.4,9.83866064475408,1.35843482326613e-06,16.34,1,3.97913804419094e-05,1.57265187635533e-06,7.88591623084277e-05
"NT5E","5'-nucleotidase",1.33,"Up in X5",4.398,9.82730562068016,1.37337255596314e-06,17.15,7,4.00307655844034e-05,3.52852899706186e-06,0.000119480659924713
"NDUFS2","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",0.36,"Non-significant",4.366,9.74782702817764,1.48306213077358e-06,21.09,18,4.30160717048395e-05,2.30044011030184e-05,0.000371904484498798
"ABCF3","ATP-binding cassette sub-family F member 3",-0.53,"Up in X3",4.365,-9.73896963830038,1.49586411401201e-06,17.6,15,4.31757461590687e-05,9.08738587473424e-06,0.000217240206727502
"UTP6","U3 small nucleolar RNA-associated protein 6 homolog",-0.55,"Up in X3",4.365,-9.73388406895366,1.50326874704938e-06,18.07,15,4.31788406616077e-05,8.73900279803106e-06,0.000212792919983332
"GNL3","Guanine nucleotide-binding protein-like 3",-0.35,"Non-significant",4.361,-9.71512727283449,1.53092510649143e-06,20.07,22,4.35504031495664e-05,3.21846137082367e-05,0.000448609405779562
"TPP1","Tripeptidyl-peptidase 1",0.51,"Up in X5",4.361,9.71813525682834,1.52645294573642e-06,22.73,14,4.35504031495664e-05,9.14821832822234e-06,0.00021725220794841
"EXOSC5","Exosome complex component RRP46",-0.84,"Up in X3",4.36,-9.70156166032295,1.55127161308758e-06,18.19,5,4.36473672626009e-05,1.64966866333869e-06,8.20259620250003e-05
"MDN1","Midasin",-0.6,"Up in X3",4.36,-9.6932781353099,1.56384009796711e-06,17.03,34,4.36473672626009e-05,1.08332170750504e-05,0.000238092985456268
"PCYT1A","Choline-phosphate cytidylyltransferase A",0.68,"Up in X5",4.36,9.69642023541062,1.559059652535e-06,20.05,11,4.36473672626009e-05,5.73083220657295e-06,0.000158454832552767
"PDZK1","Na(+)/H(+) exchange regulatory cofactor NHE-RF3",0.6,"Up in X5",4.36,9.69566264164653,1.56021081431746e-06,18.25,12,4.36473672626009e-05,6.78919286358121e-06,0.000177750682185
"CLTCL1","Clathrin heavy chain 2;Clathrin heavy chain 2;Clathrin heavy chain 1",-0.39,"Up in X3",4.349,-9.6589943883397,1.61704762678307e-06,21.09,19,4.47663384667468e-05,2.1028710141355e-05,0.000354492529647856
"GLUD1","Glutamate dehydrogenase 1, mitochondrial",0.43,"Up in X5",4.349,9.65771992618542,1.61906311169238e-06,22.78,27,4.47663384667468e-05,1.99460492092377e-05,0.000344177136056067
"GFPT1","Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1",-0.61,"Up in X3",4.338,-9.62730974236291,1.66797372961941e-06,19.71,33,4.59041886425955e-05,1.0973487227246e-05,0.000239594553223669
"SPATS2L","SPATS2-like protein",-0.74,"Up in X3",4.336,-9.61642725947096,1.68586482356629e-06,18.24,9,4.61817692640822e-05,4.9327957959482e-06,0.000141223746055775
"ZFR","Zinc finger RNA-binding protein",-0.42,"Up in X3",4.336,-9.61170662113395,1.69369042239049e-06,19.49,22,4.61823328538458e-05,1.95695233789962e-05,0.000340567264216236
"AUH","Methylglutaconyl-CoA hydratase, mitochondrial",0.55,"Up in X5",4.325,9.56475726374356,1.7737045329647e-06,20.48,7,4.72748185655502e-05,2.84418803727025e-06,0.00010651304187676
"CTR9","RNA polymerase-associated protein CTR9 homolog",-0.48,"Up in X3",4.325,-9.57009658070721,1.76440130560926e-06,18.49,13,4.72748185655502e-05,1.02622060646621e-05,0.000233631317559694
"GOPC","Golgi-associated PDZ and coiled-coil motif-containing protein",-0.68,"Up in X3",4.325,-9.57050567349857,1.76369069172825e-06,17.66,11,4.72748185655502e-05,6.36477683860384e-06,0.00016964137186495
"L2HGDH","L-2-hydroxyglutarate dehydrogenase, mitochondrial",0.52,"Up in X5",4.325,9.57783446284904,1.75101276682061e-06,19.41,14,4.72748185655502e-05,9.97761923130608e-06,0.000231519894084855
"PBXIP1","Pre-B-cell leukemia transcription factor-interacting protein 1",-0.73,"Up in X3",4.325,-9.5684956754739,1.76718514677705e-06,19.3,19,4.72748185655502e-05,8.05564286214973e-06,0.000200274112669496
"NOL10","Nucleolar protein 10",-0.63,"Up in X3",4.322,-9.55292851944657,1.79450530037789e-06,18.26,13,4.76147437772913e-05,7.72849321540373e-06,0.000194134485531195
"BDH1","D-beta-hydroxybutyrate dehydrogenase, mitochondrial",0.85,"Up in X5",4.303,9.5031337162022,1.88502095801135e-06,20.78,12,4.97931652167552e-05,6.43497892219781e-06,0.000170086793710005
"PDIA5","Protein disulfide-isomerase A5",0.42,"Up in X5",4.292,9.4732586287524,1.94169912027118e-06,20.63,24,5.1062371976198e-05,2.21530871052618e-05,0.000364110601116206
"CDC73","Parafibromin",-0.42,"Up in X3",4.29,-9.46412849465109,1.95938780341092e-06,18.65,20,5.12995470477098e-05,2.09101544041394e-05,0.000353501096026551
"SMN1","Survival motor neuron protein",-0.86,"Up in X3",4.285,-9.44786761198962,1.99132655548289e-06,17.41,4,5.19060758977632e-05,1.081899831153e-06,6.27458522451007e-05
"RAB7A","Ras-related protein Rab-7a",-0.41,"Up in X3",4.277,-9.41877441866416,2.04988974915531e-06,21.41,17,5.28665972669934e-05,2.01565060921116e-05,0.00034670362368321
"RREB1","Ras-responsive element-binding protein 1",-0.67,"Up in X3",4.277,-9.41628836485063,2.05498012023128e-06,16.85,6,5.28665972669934e-05,2.59708807742519e-06,0.000101098487856084
"SNRNP40","U5 small nuclear ribonucleoprotein 40 kDa protein",-0.62,"Up in X3",4.277,-9.41663638648757,2.05426669566187e-06,19.49,14,5.28665972669934e-05,9.28795759840635e-06,0.000218082718689565
"ANXA2","Annexin A2",0.41,"Up in X5",4.272,9.40135758348805,2.08584222779484e-06,19.14,19,5.34282617396627e-05,2.17075620052216e-05,0.000360796753890158
"GART","Trifunctional purine biosynthetic protein adenosine-3",-0.64,"Up in X3",4.27,-9.39183584806235,2.10578641014698e-06,19.57,33,5.37066301243089e-05,1.20196577118751e-05,0.000254419928529319
"LARP1","La-related protein 1",-0.85,"Up in X3",4.268,-9.38355349505027,2.12330306073806e-06,18.38,18,5.39209622763395e-05,8.16551016629042e-06,0.000202156165916069
"PCMTD1","Protein-L-isoaspartate O-methyltransferase domain-containing protein 1",1.8,"Up in X5",4.254,9.34691898035348,2.20270320528304e-06,15.33,4,5.56982686566657e-05,4.36946755010974e-06,0.0001314172198716
"FSCN1","Fascin",-0.7,"Up in X3",4.246,-9.31972787283614,2.26371960662456e-06,19.88,20,5.67560547135487e-05,1.0367458659698e-05,0.000234138369806997
"PCCB","Propionyl-CoA carboxylase beta chain, mitochondrial",0.48,"Up in X5",4.246,9.32144658617914,2.25980899421741e-06,19.46,25,5.67560547135487e-05,1.89467248483885e-05,0.0003366599727565
"RPL4","60S ribosomal protein L4",-0.29,"Non-significant",4.243,-9.30873574310439,2.28890459143006e-06,22.42,21,5.71453521835091e-05,6.68346536441275e-05,0.000687757644543135
"ENOSF1","Mitochondrial enolase superfamily member 1",2.81,"Up in X5",4.243,9.30205027477814,2.30437090437761e-06,15.41,2,5.71810512748949e-05,4.27761611186159e-06,0.000129798228378897
"RSL1D1","Ribosomal L1 domain-containing protein 1",-0.53,"Up in X3",4.243,-9.29977423703136,2.30966220292376e-06,21.58,22,5.71810512748949e-05,1.56448995114427e-05,0.000303511050521989
"SPOUT1","Putative methyltransferase C9orf114",-0.94,"Up in X3",4.238,-9.28509820660348,2.34409921156738e-06,17.03,7,5.7791812645184e-05,5.36571600155957e-06,0.000150431290321243
"BPHL","Valacyclovir hydrolase",0.48,"Up in X5",4.227,9.25194651183815,2.42395867165262e-06,18.62,9,5.92667911577212e-05,7.32193976309142e-06,0.000188364859035704
"ECHS1","Enoyl-CoA hydratase, mitochondrial",0.41,"Up in X5",4.227,9.25461253262641,2.4174284758164e-06,22.38,17,5.92667911577212e-05,2.23994946211922e-05,0.000365117932985109
"MRTO4","mRNA turnover protein 4 homolog",-0.51,"Up in X3",4.227,-9.24700528992594,2.43611248150582e-06,20.14,7,5.93188376669545e-05,3.59322268825256e-06,0.000119480659924713
"EIF3C","Eukaryotic translation initiation factor 3 subunit C",-0.5,"Up in X3",4.225,-9.23767849284862,2.45923407905966e-06,20.53,26,5.95255824229853e-05,1.90874674454548e-05,0.000338145343936395
"VARS1","Valine--tRNA ligase",-0.27,"Non-significant",4.225,-9.23547823604017,2.46472328775248e-06,21.12,45,5.95255824229853e-05,0.000133308914594933,0.00108350116436568
"HSPBP1","Hsp70-binding protein 1",-0.83,"Up in X3",4.225,-9.22968017445532,2.47925212613609e-06,18.43,7,5.96330684160457e-05,5.38979779416995e-06,0.000150431290321243
"PDLIM1","PDZ and LIM domain protein 1",-0.67,"Up in X3",4.217,-9.20847246034897,2.53319188427472e-06,20.82,14,6.06837910091236e-05,1.02891300172373e-05,0.000233631317559694
"BUD31","Protein BUD31 homolog",-0.59,"Up in X3",4.213,-9.19171882383543,2.57670393105176e-06,18.21,6,6.12553536894575e-05,2.65736621783192e-06,0.000102101531889036
"HSPA1A","Heat shock 70 kDa protein 1A;Heat shock 70 kDa protein 1A",-0.29,"Non-significant",4.213,-9.1913174998594,2.57775613802179e-06,23.72,25,6.12553536894575e-05,8.3418340095564e-05,0.000799977825519371
"DCTPP1","dCTP pyrophosphatase 1",-1.03,"Up in X3",4.213,-9.18708174977323,2.58889007887387e-06,19.11,7,6.12738503867867e-05,6.0550338993084e-06,0.000165104311438746
